Name,description,detection_result,detection_method,product_detection_result,impact,solution,insight,log_method,cvss,port,protocol,severity,references,plugin,identification,http_info,source,llm,target,host
PHP < 5.6.7 DoS Vulnerability - Linux,['PHP is prone to a denial of service (DoS) vulnerability.'],"['Installed version: 5.5.9', 'Fixed version: 5.6.7', 'Installation path / port: 80/tcp']",['Checks if a vulnerable version is present on the target host.'],"['cpe:/a:php:php:5.5.9', 'Detected by PHP Detection Consolidation (OID: 1.3.6.1.4.1.25623.1.0.171722)']",['Successfully exploiting this issue allow remote attackers to cause a denial of service.'],['Update to version 5.6.7 or later.'],"[""The flaw is due to 'type confusion' issues in 'ext/soap/php_encoding.c', 'ext/soap/php_http.c', and 'ext/soap/soap.c' scripts.""]",[],['9.8'],80.0,tcp,CRITICAL,"['cve: CVE-2015-4601', 'url: http://www.php.net/ChangeLog-5.php', 'url: http://www.securityfocus.com/bid/75246', 'cert-bund: CB-K16/0944', 'cert-bund: CB-K15/1158', 'cert-bund: CB-K15/1031', 'cert-bund: CB-K15/0966', 'cert-bund: CB-K15/0942', 'cert-bund: CB-K15/0936', 'cert-bund: CB-K15/0854', 'dfn-cert: DFN-CERT-2016-1004', 'dfn-cert: DFN-CERT-2015-1217', 'dfn-cert: DFN-CERT-2015-1083', 'dfn-cert: DFN-CERT-2015-1017', 'dfn-cert: DFN-CERT-2015-0989', 'dfn-cert: DFN-CERT-2015-0983', 'dfn-cert: DFN-CERT-2015-0900']",[],[],[],OPENVAS,llama3,openvas_citizenstig_nowasp,172.30.9.3
PHP <= 5.6.27 / 7.0.x <= 7.0.12 DoS Vulnerability,['PHP is prone to a denial of service (DoS) vulnerability.'],"['Installed version: 5.5.9', 'Fixed version: None', 'Installation path / port: 80/tcp']",['Checks if a vulnerable version is present on the target host.'],"['cpe:/a:php:php:5.5.9', 'Detected by PHP Detection Consolidation (OID: 1.3.6.1.4.1.25623.1.0.171722)', 'Product: cpe:/a:php:php:5.5.9', 'Method: PHP Detection Consolidation']",[],"['No known solution was made available for at least one year since the disclosure of this vulnerability. Likely none will be provided anymore. General solution options are to upgrade to a newer release, disable respective features, remove the product or replace the product by another one.']","['PHP mishandles property modification during __wakeup processing, which allows remote attackers to cause a denial of service or possibly have unspecified other impact via crafted serialized data, as demonstrated by Exception::__toString with DateInterval::__wakeup.']",[],['9.8'],80.0,tcp,CRITICAL,"['url: http://www.php.net/ChangeLog-5.php', 'url: http://www.securityfocus.com/bid/75246', 'cert-bund: CB-K16/0944', 'cert-bund: CB-K15/1158', 'cert-bund: CB-K15/1031', 'cert-bund: CB-K15/0966', 'cert-bund: CB-K15/0942', 'cert-bund: CB-K15/0936', 'cert-bund: CB-K15/0854', 'dfn-cert: DFN-CERT-2016-1004', 'dfn-cert: DFN-CERT-2015-1217', 'dfn-cert: DFN-CERT-2015-1083', 'dfn-cert: DFN-CERT-2015-1017', 'dfn-cert: DFN-CERT-2015-0989', 'dfn-cert: DFN-CERT-2015-0983', 'dfn-cert: DFN-CERT-2015-0900', 'cve: CVE-2016-9138', 'url: https://bugs.php.net/bug.php?id=73147', 'cert-bund: CB-K17/0318', 'cert-bund: CB-K16/1943', 'dfn-cert: DFN-CERT-2017-0325', 'dfn-cert: DFN-CERT-2016-2053']",[],[],[],OPENVAS,llama3,openvas_citizenstig_nowasp,172.30.9.3
PHP <= 7.1.5 Multiple DoS Vulnerabilities,['PHP is prone to multiple denial of service (DoS) vulnerabilities.'],"['Installed version: 5.5.9', 'Fixed version: None']",['Checks if a vulnerable version is present on the target host.'],"['Product: cpe:/a:php:php:5.5.9', 'Method: PHP Detection Consolidation']",[],"['No known solution was made available for at least one year since the disclosure of this vulnerability. Likely none will be provided anymore. General solution options are to upgrade to a newer release, disable respective features, remove the product or replace the product by another one.']","['PHP mishandles property modification during __wakeup processing, which allows remote attackers to cause a denial of service or possibly have unspecified other impact via crafted serialized data, as demonstrated by Exception::__toString with DateInterval::__wakeup.', 'The following issues exist:', ""- CVE-2017-8923: The zend_string_extend function in Zend/zend_string.h does not prevent changes to string objects that result in a negative length, which allows remote attackers to cause a denial of service (application crash) or possibly have unspecified other impact by leveraging a script's use of .= with a long string."", '- CVE-2017-9119: The i_zval_ptr_dtor function in Zend/zend_variables.h allows attackers to cause a denial of service (memory consumption and application crash) or possibly have unspecified other impact by triggering crafted operations on array data structures.']",[],['9.8'],80.0,tcp,CRITICAL,"['cve: CVE-2016-9138', 'url: https://bugs.php.net/bug.php?id=73147', 'cert-bund: CB-K17/0318', 'cert-bund: CB-K16/1943', 'dfn-cert: DFN-CERT-2017-0325', 'dfn-cert: DFN-CERT-2016-2053', 'cve: CVE-2017-8923', 'cve: CVE-2017-9119', 'url: https://bugs.php.net/bug.php?id=73122', 'url: https://bugs.php.net/bug.php?id=74310', 'url: https://bugs.php.net/bug.php?id=74577', 'url: https://bugs.php.net/bug.php?id=74593', 'url: http://www.securityfocus.com/bid/98518', 'url: http://www.securityfocus.com/bid/98596', 'cert-bund: WID-SEC-2024-3760', 'dfn-cert: DFN-CERT-2022-2639', 'dfn-cert: DFN-CERT-2022-2638', 'dfn-cert: DFN-CERT-2022-0485', 'dfn-cert: DFN-CERT-2022-0455', 'dfn-cert: DFN-CERT-2022-0431', 'dfn-cert: DFN-CERT-2022-0410']",[],[],[],OPENVAS,llama3,openvas_citizenstig_nowasp,172.30.9.3
PHP Multiple Vulnerabilities (Feb 2019) - Linux,['PHP is prone to multiple vulnerabilities.'],"['Installed version: 5.5.9', 'Fixed version: 5.6.40']",['Checks if a vulnerable version is present on the target host.'],"['Product: cpe:/a:php:php:5.5.9', 'Method: PHP Detection Consolidation', 'OID: 1.3.6.1.4.1.25623.1.0.171722']","['Successfully exploiting these issues may allow attackers to cause a denial of service obtain sensitive information from process memory, or possibly have unspecified other impact.']","['Update to version 5.6.40, 7.1.16, 7.2.14, 7.3.1 or later.']","['The following aws exist: ', '- Fixed bug #77269 (efree() on uninitialized Heap data in imagescale leads to use-after-free).', '(CVE-2016-10166) ', '- Fixed bug #77270 (imagecolormatch Out Of Bounds Write on Heap).', '(CVE-2019-6977)', '- Fixed bug #77370 (Buer overow on mb regex functions - fetch_token).', '(CVE-2019-9023)', '- Fixed bug #77371 (heap buer overow in mb regex functions - compile_string_node).', '(CVE-2019-9023)', '- Fixed bug #77381 (heap buer overow in multibyte match_at).', '(CVE-2019-9023)', '- Fixed bug #77382 (heap buer overow due to incorrect length in expand_case_fold_string).', '(CVE-2019-9023)', '- Fixed bug #77385 (buer overow in fetch_token).', '(CVE-2019-9023)', '- Fixed bug #77394 (Buer overow in multibyte case folding - unicode).', '(CVE-2019-9023)', '- Fixed bug #77418 (Heap overow in utf32be_mbc_to_code).', '(CVE-2019-9023)', '- Fixed bug #77247 (heap buer overow in phar_detect_phar_fname_ext).', '(CVE-2019-9021)', '- Fixed bug #77242 (heap out of bounds read in xmlrpc_decode()).', '(CVE-2019-9020)', '- Fixed bug #77380 (Global out of bounds read in xmlrpc base64 code).', '(CVE-2019-9024)']",[],['9.8'],80.0,tcp,CRITICAL,"['cve: CVE-2016-10166', 'cve: CVE-2019-6977', 'cve: CVE-2019-9020', 'cve: CVE-2019-9021', 'cve: CVE-2019-9023', 'cve: CVE-2019-9024', 'url: http://www.php.net/ChangeLog-5.php', 'url: http://www.php.net/ChangeLog-7.php', 'url: https://bugs.php.net/bug.php?id=77269', 'url: https://bugs.php.net/bug.php?id=77270', 'url: https://bugs.php.net/bug.php?id=77370', 'url: https://bugs.php.net/bug.php?id=77371', 'url: https://bugs.php.net/bug.php?id=77381', 'url: https://bugs.php.net/bug.php?id=77382', 'url: https://bugs.php.net/bug.php?id=77385', 'url: https://bugs.php.net/bug.php?id=77394', 'url: https://bugs.php.net/bug.php?id=77418', 'url: https://bugs.php.net/bug.php?id=77247', 'url: https://bugs.php.net/bug.php?id=77242', 'url: https://bugs.php.net/bug.php?id=77380', 'cert-bund: WID-SEC-2022-2127', 'cert-bund: CB-K19/0166', 'cert-bund: CB-K17/1252', 'cert-bund: CB-K17/0318', 'cert-bund: CB-K17/0232', 'cert-bund: CB-K17/0182', 'dfn-cert: DFN-CERT-2022-2638', 'dfn-cert: DFN-CERT-2020-2398', 'dfn-cert: DFN-CERT-2020-1078', 'dfn-cert: DFN-CERT-2020-0898', 'dfn-cert: DFN-CERT-2020-0680', 'dfn-cert: DFN-CERT-2019-2283', 'dfn-cert: DFN-CERT-2019-1737', 'dfn-cert: DFN-CERT-2019-1181', 'dfn-cert: DFN-CERT-2019-0804', 'dfn-cert: DFN-CERT-2019-0698', 'dfn-cert: DFN-CERT-2019-0434']",[],[],[],OPENVAS,llama3,openvas_citizenstig_nowasp,172.30.9.3
"PHP < 5.5.38, 5.6.x < 5.6.24, 7.0.x < 7.0.9 Multiple Vulnerabilities (Jul 2016) - Linux",['PHP is prone to multiple vulnerabilities.'],"['Installed version: 5.5.9', 'Fixed version: 5.5.38', 'Installation path / port: 80/tcp']","['Checks if a vulnerable version is present on the target host.', 'Details: PHP < 5.5.38, 5.6.x < 5.6.24, 7.0.x < 7.0.9 Multiple Vulnerabilities (Jul 2016).']","['Product: cpe:/a:php:php:5.5.9', 'Method: PHP Detection Consolidation', 'OID: 1.3.6.1.4.1.25623.1.0.171722']","['Successfully exploiting these issues may allow attackers to cause a denial of service obtain sensitive information from process memory, or possibly have unspecified other impact.']","['Update to version 5.5.38, 5.6.24, 7.0.9 or later.']","['The following aws exist: ', ""- Integer overow in the 'php_stream_zip_opener' function in 'ext/zip/zip_stream.c'"", ""- Integer signedness error in the 'simplestring_addn' function in 'simplestring.c' in xmlrpc-epi"", ""- 'ext/snmp/snmp.c' improperly interacts with the unserialize implementation and garbage collection"", 'The following flaws exist:', ""- Integer overflow in the 'php_stream_zip_opener' function in 'ext/zip/zip_stream.c'"", ""- The 'locale_accept_from_http' function in 'ext/intl/locale/locale_methods.c' does not properly restrict calls to the ICU 'uloc_acceptLanguageFromHTTP' function"", ""- Error in the 'exif_process_user_comment' function of 'ext/exif/exif.c'"", ""- Error in the 'exif_process_IFD_in_MAKERNOTE' function of 'ext/exif/exif.c'"", ""- 'ext/session/session.c' does not properly maintain a certain hash data structure"", ""- Integer overflow in the 'virtual_le_ex' function of 'TSRM/tsrm_virtual_cwd.c'"", ""- Error in the 'php_url_parse_ex' function of 'ext/standard/url.c'"", '- Integer overflow error within _gdContributionsAlloc()', '- Inadequate error handling in bzread()']",[],['9.8'],80.0,tcp,CRITICAL,"['cve: CVE-2016-10166', 'cve: CVE-2019-6977', 'cve: CVE-2019-9020', 'cve: CVE-2019-9021', 'cve: CVE-2019-9023', 'cve: CVE-2019-9024', 'url: http://www.php.net/ChangeLog-5.php', 'url: http://www.php.net/ChangeLog-7.php', 'url: https://bugs.php.net/bug.php?id=77269', 'url: https://bugs.php.net/bug.php?id=77270', 'url: https://bugs.php.net/bug.php?id=77370', 'url: https://bugs.php.net/bug.php?id=77371', 'url: https://bugs.php.net/bug.php?id=77381', 'url: https://bugs.php.net/bug.php?id=77382', 'url: https://bugs.php.net/bug.php?id=77385', 'url: https://bugs.php.net/bug.php?id=77394', 'url: https://bugs.php.net/bug.php?id=77418', 'url: https://bugs.php.net/bug.php?id=77247', 'url: https://bugs.php.net/bug.php?id=77242', 'url: https://bugs.php.net/bug.php?id=77380', 'cert-bund: WID-SEC-2022-2127', 'cert-bund: CB-K19/0166', 'cert-bund: CB-K17/1252', 'cert-bund: CB-K17/0318', 'cert-bund: CB-K17/0232', 'cert-bund: CB-K17/0182', 'dfn-cert: DFN-CERT-2022-2638', 'dfn-cert: DFN-CERT-2020-2398', 'dfn-cert: DFN-CERT-2020-1078', 'dfn-cert: DFN-CERT-2020-0898', 'dfn-cert: DFN-CERT-2020-0680', 'dfn-cert: DFN-CERT-2019-2283', 'dfn-cert: DFN-CERT-2019-1737', 'dfn-cert: DFN-CERT-2019-1181', 'dfn-cert: DFN-CERT-2019-0804', 'dfn-cert: DFN-CERT-2019-0698', 'dfn-cert: DFN-CERT-2019-0434', 'cve: CVE-2016-5399', 'cve: CVE-2016-6207', 'cve: CVE-2016-6288', 'cve: CVE-2016-6289', 'cve: CVE-2016-6290', 'cve: CVE-2016-6291', 'cve: CVE-2016-6292', 'cve: CVE-2016-6294', 'cve: CVE-2016-6295', 'cve: CVE-2016-6296', 'cve: CVE-2016-6297', 'url: http://php.net/ChangeLog-5.php', 'url: http://www.securityfocus.com/bid/92111', 'url: http://www.securityfocus.com/bid/92074', 'url: http://www.securityfocus.com/bid/92097', 'url: http://www.securityfocus.com/bid/92073', 'url: http://www.securityfocus.com/bid/92078', 'url: http://www.securityfocus.com/bid/92115', 'url: http://www.securityfocus.com/bid/92094', 'url: http://www.securityfocus.com/bid/92095', 'url: http://www.securityfocus.com/bid/92099', 'url: http://php.net/ChangeLog-7.php', 'url: http://openwall.com/lists/oss-security/2016/07/24/2']",[],[],[],OPENVAS,llama3,openvas_citizenstig_nowasp,172.30.9.3
Apache HTTP Server <= 2.4.52 Multiple Vulnerabilities - Linux,[],[],[],['Product: cpe:/a:apache:http_server:2.4.7'],[],[],[],[],['9.8'],,,CRITICAL,"['cert-bund: CB-K17/1252', 'cert-bund: CB-K17/1011', 'cert-bund: CB-K16/1776', 'cert-bund: CB-K16/1722', 'cert-bund: CB-K16/1549', 'cert-bund: CB-K16/1499', 'cert-bund: CB-K16/1458', 'cert-bund: CB-K16/1452', 'cert-bund: CB-K16/1440', 'cert-bund: CB-K16/1407', 'cert-bund: CB-K16/1345', 'cert-bund: CB-K16/1283', 'cert-bund: CB-K16/1257', 'cert-bund: CB-K16/1248', 'cert-bund: CB-K16/1235', 'cert-bund: CB-K16/1233', 'cert-bund: CB-K16/1179', 'cert-bund: CB-K16/1130', 'cert-bund: CB-K16/1115', 'cert-bund: CB-K16/1110', 'dfn-cert: DFN-CERT-2017-1295', 'dfn-cert: DFN-CERT-2017-1046', 'dfn-cert: DFN-CERT-2016-1882', 'dfn-cert: DFN-CERT-2016-1822', 'dfn-cert: DFN-CERT-2016-1641', 'dfn-cert: DFN-CERT-2016-1590', 'dfn-cert: DFN-CERT-2016-1541', 'dfn-cert: DFN-CERT-2016-1536', 'dfn-cert: DFN-CERT-2016-1526', 'dfn-cert: DFN-CERT-2016-1498', 'dfn-cert: DFN-CERT-2016-1431', 'dfn-cert: DFN-CERT-2016-1367', 'dfn-cert: DFN-CERT-2016-1335', 'dfn-cert: DFN-CERT-2016-1326', 'dfn-cert: DFN-CERT-2016-1310', 'dfn-cert: DFN-CERT-2016-1309', 'dfn-cert: DFN-CERT-2016-1253', 'dfn-cert: DFN-CERT-2016-1203', 'dfn-cert: DFN-CERT-2016-1184', 'dfn-cert: DFN-CERT-2016-1179']",[],[],[],OPENVAS,llama3,openvas_citizenstig_nowasp,172.30.9.3
Apache HTTP Server <= 2.4.52 Multiple Vulnerabilities - Linux,['Apache HTTP Server is prone to multiple vulnerabilities.'],"['Installed version: 2.4.7', 'Fixed version: 2.4.53', 'Installation path / port: 80/tcp']",['Checks if a vulnerable version is present on the target host.'],"['Product: cpe:/a:apache:http_server:2.4.7', 'Method: Apache HTTP Server Detection Consolidation']",[],['Update to version 2.4.53 or later.'],"['The following vulnerabilities exist: ', '- CVE-2022-22719: mod_lua Use of uninitialized value of in r:parsebody', '- CVE-2022-22720: HTTP request smuggling vulnerability', '- CVE-2022-22721: Possible buffer overflow with very large or unlimited LimitXMLRequestBody', '- CVE-2022-23943: mod_sed: Read/write beyond bounds']",[],['9.8'],80.0,tcp,CRITICAL,"['cve: CVE-2022-22719', 'cve: CVE-2022-22720', 'cve: CVE-2022-22721', 'cve: CVE-2022-23943', 'url: https://httpd.apache.org/security/vulnerabilities_24.html#2.4.53', 'cert-bund: WID-SEC-2024-1591', 'cert-bund: WID-SEC-2022-1772', 'cert-bund: WID-SEC-2022-1335', 'cert-bund: WID-SEC-2022-1228', 'cert-bund: WID-SEC-2022-1161', 'cert-bund: WID-SEC-2022-1057', 'cert-bund: WID-SEC-2022-0898', 'cert-bund: WID-SEC-2022-0799', 'cert-bund: WID-SEC-2022-0755', 'cert-bund: WID-SEC-2022-0646', 'cert-bund: WID-SEC-2022-0432', 'cert-bund: WID-SEC-2022-0302', 'cert-bund: WID-SEC-2022-0290', 'cert-bund: CB-K22/0619', 'cert-bund: CB-K22/0306', 'dfn-cert: DFN-CERT-2022-2799', 'dfn-cert: DFN-CERT-2022-2509', 'dfn-cert: DFN-CERT-2022-2305', 'dfn-cert: DFN-CERT-2022-2167', 'dfn-cert: DFN-CERT-2022-1116', 'dfn-cert: DFN-CERT-2022-1115', 'dfn-cert: DFN-CERT-2022-1114', 'dfn-cert: DFN-CERT-2022-0899', 'dfn-cert: DFN-CERT-2022-0898', 'dfn-cert: DFN-CERT-2022-0865', 'dfn-cert: DFN-CERT-2022-0747', 'dfn-cert: DFN-CERT-2022-0678', 'dfn-cert: DFN-CERT-2022-0582']",[],[],[],OPENVAS,llama3,openvas_citizenstig_nowasp,172.30.9.3
"PHP < 5.5.37, 5.6.x < 5.6.23 Multiple Vulnerabilities (Aug 2016) - Linux",['PHP is prone to multiple vulnerabilities.'],"['Installed version: 5.5.9', 'Fixed version: 5.5.37']",[],"['Product: cpe:/a:php:php:5.5.9', 'Method: PHP Detection Consolidation']",[],[],[],[],[],,,CRITICAL,[],[],[],[],OPENVAS,llama3,openvas_citizenstig_nowasp,172.30.9.3
"PHP < 5.5.37, 5.6.x < 5.6.23 Multiple Vulnerabilities (Aug 2016) - Linux",['PHP is prone to multiple vulnerabilities.'],"['Installed version: 5.5.9', 'Fixed version: 5.5.37']",['Checks if a vulnerable version is present on the target host.'],"['Product: cpe:/a:php:php:5.5.9', 'Method: PHP Detection Consolidation']",['Successfully exploiting these issues allow remote attackers to cause a denial of service (use-after-free and application crash) or possibly execute arbitrary code or possibly have unspecified other impact via a large integer argument.'],"['Update to version 5.5.37, 5.6.23 or later.']","[""The 'spl_array.c' in the SPL extension improperly interacts with the unserialize implementation and garbage collection."", ""Integer overflow in the 'SplFileObject::fread' function in 'spl_directory.c' in the SPL extension.""]",[],['9.8'],80.0,tcp,CRITICAL,"['cve: CVE-2016-5770', 'cve: CVE-2016-5771', 'url: http://www.php.net/ChangeLog-5.php', 'url: http://www.securityfocus.com/bid/91401', 'url: http://www.securityfocus.com/bid/91403', 'cert-bund: CB-K16/2012', 'cert-bund: CB-K16/1776', 'cert-bund: CB-K16/1452', 'cert-bund: CB-K16/1179', 'cert-bund: CB-K16/1106', 'cert-bund: CB-K16/1070', 'cert-bund: CB-K16/1030']",[],[],[],OPENVAS,llama3,openvas_citizenstig_nowasp,172.30.9.3
"PHP < 7.4.28, 8.0.x < 8.0.16, 8.1.x < 8.1.3 Security Update (Feb 2022) - Linux","['PHP released new versions which include a security update.', 'PHP released new versions which include a security x.']","['Installed version: 5.5.9', 'Fixed version: 7.4.28', 'Installation path / port: 80/tcp']",['Checks if a vulnerable version is present on the target host.'],"['Product: cpe:/a:php:php:5.5.9', 'Method: PHP Detection Consolidation', 'OID: 1.3.6.1.4.1.25623.1.0.171722']",['Successfully exploiting these issues allow remote attackers to cause a denial of service (use-after-free and application crash) or possibly execute arbitrary code or possibly have unspecified other impact via a large integer argument.'],"['Update to version 7.4.28, 8.0.16, 8.1.3 or later.']",['Fix #81708: UAF due to php_lter_oat() failing for ints.'],[],['9.8'],80.0,tcp,CRITICAL,"['cert-bund: CB-K16/0965', 'dfn-cert: DFN-CERT-2018-0576', 'dfn-cert: DFN-CERT-2016-2125', 'dfn-cert: DFN-CERT-2016-1882', 'dfn-cert: DFN-CERT-2016-1541', 'dfn-cert: DFN-CERT-2016-1253', 'dfn-cert: DFN-CERT-2016-1178', 'dfn-cert: DFN-CERT-2016-1139', 'dfn-cert: DFN-CERT-2016-1097', 'dfn-cert: DFN-CERT-2016-1022', 'cve: CVE-2021-21708', 'url: https://www.php.net/ChangeLog-7.php#7.4.28', 'url: https://www.php.net/ChangeLog-8.php#8.0.16', 'url: https://www.php.net/ChangeLog-8.php#8.1.3', 'url: https://bugs.php.net/bug.php?id=81708', 'cert-bund: WID-SEC-2023-1737', 'cert-bund: WID-SEC-2022-1767', 'cert-bund: WID-SEC-2022-1335', 'cert-bund: WID-SEC-2022-1228', 'cert-bund: WID-SEC-2022-0280', 'cert-bund: CB-K22/0201', 'dfn-cert: DFN-CERT-2024-1062', 'dfn-cert: DFN-CERT-2023-1600', 'dfn-cert: DFN-CERT-2022-2639', 'dfn-cert: DFN-CERT-2022-2598', 'dfn-cert: DFN-CERT-2022-2500', 'dfn-cert: DFN-CERT-2022-2499', 'dfn-cert: DFN-CERT-2022-1605', 'dfn-cert: DFN-CERT-2022-0557', 'dfn-cert: DFN-CERT-2022-0407', 'dfn-cert: DFN-CERT-2022-0365']",[],[],[],OPENVAS,llama3,openvas_citizenstig_nowasp,172.30.9.3
Apache HTTP Server < 2.4.54 Multiple Vulnerabilities - Linux,['Apache HTTP Server is prone to multiple vulnerabilities.'],['Installed version: 2.4.7'],[],"['Product: cpe:/a:apache:http_server:2.4.7', 'Method: Apache HTTP Server Detection Consolidation', 'OID: 1.3.6.1.4.1.25623.1.0.117232']",[],[],[],[],[],,,CRITICAL,[],[],[],[],OPENVAS,llama3,openvas_citizenstig_nowasp,172.30.9.3
Apache HTTP Server < 2.4.54 Multiple Vulnerabilities - Linux,['Apache HTTP Server is prone to multiple vulnerabilities.'],"['Installed version: 2.4.7', 'Fixed version: 2.4.54', 'Installation path / port: 80/tcp']",['Checks if a vulnerable version is present on the target host.'],"['Product: cpe:/a:apache:http_server:2.4.7', 'Method: Apache HTTP Server Detection Consolidation']",[],['Update to version 2.4.54 or later.'],"['The following vulnerabilities exist: ', '- CVE-2022-26377: mod_proxy_ajp: Possible request smuggling', '- CVE-2022-28614: Read beyond bounds via ap_rwrite()', '- CVE-2022-28615: Read beyond bounds in ap_strcmp_match()', '- CVE-2022-29404: Denial of service in mod_lua r:parsebody', '- CVE-2022-30556: Information disclosure in mod_lua with websockets', '- CVE-2022-31813: mod_proxy X-Forwarded-For dropped by hop-by-hop mechanism']",[],['9.8'],80.0,tcp,CRITICAL,"['cve: CVE-2022-26377', 'cve: CVE-2022-28614', 'cve: CVE-2022-28615', 'cve: CVE-2022-29404', 'cve: CVE-2022-30556', 'cve: CVE-2022-31813', 'url: https://httpd.apache.org/security/vulnerabilities_24.html#2.4.54', 'cert-bund: WID-SEC-2024-1591', 'cert-bund: WID-SEC-2023-1969', 'cert-bund: WID-SEC-2023-0134', 'cert-bund: WID-SEC-2023-0132', 'cert-bund: WID-SEC-2022-1767', 'cert-bund: WID-SEC-2022-1766']",[],[],[],OPENVAS,llama3,openvas_citizenstig_nowasp,172.30.9.3
Apache HTTP Server < 2.4.49 Multiple Vulnerabilities - Linux,['Apache HTTP Server is prone to multiple vulnerabilities.'],"['Installed version: 2.4.7', 'Fixed version: 2.4.49', 'Installation path / port: 80/tcp']",['Checks if a vulnerable version is present on the target host.'],"['Product: cpe:/a:apache:http_server:2.4.7', 'Method: Apache HTTP Server Detection Consolidation', 'OID: 1.3.6.1.4.1.25623.1.0.117232']","['CVE-2021-34798: NULL pointer dereference in httpd core', 'CVE-2021-39275: ap_escape_quotes buffer overflow', 'CVE-2021-40438: mod_proxy SSRF']",['Update to version 2.4.49 or later.'],"['The following vulnerabilities exist: CVE-2021-34798, CVE-2021-39275, CVE-2021-40438']",[],['9.8'],80.0,tcp,CRITICAL,"['cert-bund: WID-SEC-2022-1764', 'cert-bund: WID-SEC-2022-0858', 'cert-bund: WID-SEC-2022-0192', 'cert-bund: CB-K22/0692', 'dfn-cert: DFN-CERT-2023-0119', 'dfn-cert: DFN-CERT-2022-2799', 'dfn-cert: DFN-CERT-2022-2789', 'dfn-cert: DFN-CERT-2022-2652', 'dfn-cert: DFN-CERT-2022-2509', 'dfn-cert: DFN-CERT-2022-2310', 'dfn-cert: DFN-CERT-2022-2167', 'dfn-cert: DFN-CERT-2022-1837', 'dfn-cert: DFN-CERT-2022-1833', 'dfn-cert: DFN-CERT-2022-1720', 'dfn-cert: DFN-CERT-2022-1353', 'dfn-cert: DFN-CERT-2022-1296', 'cve: CVE-2021-34798', 'cve: CVE-2021-39275', 'cve: CVE-2021-40438', 'cisa: Known Exploited Vulnerability (KEV) catalog', 'url: https://www.cisa.gov/known-exploited-vulnerabilities-catalog', 'url: https://httpd.apache.org/security/vulnerabilities_24.html']",[],[],[],OPENVAS,llama3,openvas_citizenstig_nowasp,172.30.9.3
Apache HTTP Server 2.4.0 - 2.4.46 Multiple Vulnerabilities - Linux,['Apache HTTP Server is prone to multiple vulnerabilities.'],"['Installed version: 2.4.7', 'Fixed version: 2.4.48', 'Installation path / port: 80/tcp']",['Checks if a vulnerable version is present on the target host.'],"['Product: cpe:/a:apache:http_server:2.4.7', 'Method: Apache HTTP Server Detection Consolidation', 'OID: 1.3.6.1.4.1.25623.1.0.117232']","['CVE-2020-35452: A specially crafted Digest nonce can cause a stack overflow in mod_auth_digest.', 'CVE-2021-26690: A specially crafted Cookie header handled by mod_session can cause a NULL pointer dereference and crash, leading to a possible Denial Of Service.', 'CVE-2021-26691: A specially crafted SessionHeader sent by an origin server could cause a heap overflow.', '- CVE-2020-35452: A specially crafted Digest nonce can cause a stack overow in mod_auth_digest.', '- CVE-2021-26690: A specially crafted Cookie header handled by mod_session can cause a NULL pointer dereference and crash, leading to a possible Denial Of Service.', '- CVE-2021-26691: A specially crafted SessionHeader sent by an origin server could cause a heap overow.']",['Update to version 2.4.48 or later.'],"['The following vulnerabilities exist: ', '- CVE-2020-35452: mod_auth_digest possible stack overow by one null byte', '- CVE-2021-26690: mod_session NULL pointer dereference', '- CVE-2021-26691: mod_session response handling heap overow']",[],['9.8'],80.0,tcp,CRITICAL,"['cve: CVE-2020-35452', 'cve: CVE-2021-26690', 'cve: CVE-2021-26691', 'url: https://httpd.apache.org/security/vulnerabilities_24.html']",[],[],[],OPENVAS,llama3,openvas_citizenstig_nowasp,172.30.9.3
