Name,description,detection_result,detection_method,product_detection_result,impact,solution,insight,log_method,cvss,port,protocol,severity,references,plugin,identification,http_info,source,llm,target,host
"PHP < 5.5.27, 5.6.x < 5.6.11 Arbitrary Code Execution Vulnerability (Aug 2016) - Linux","['PHP is prone to an arbitrary code execution vulnerability.', 'Quality of Detection (QoD): 30%']","['Installed version: 5.5.9', 'Fixed version: 5.5.27', 'Installation', 'path / port: 80/tcp']",[],"['cpe:/a:php:php:5.5.9', 'Detected by PHP Detection Consolidation (OID: 1.3.6.1.4.1.25623.1.0.171722)']",[],[],[],[],['9.8'],,,CRITICAL,[],[],[],[],OPENVAS,gpt5,openvas_adamdoupe_wackopicko,172.30.39.1
"PHP < 5.5.27, 5.6.x < 5.6.11 Arbitrary Code Execution Vulnerability (Aug 2016) - Linux",['PHP is prone to an arbitrary code execution vulnerability.'],"['Installed version: 5.5.9', 'Fixed version: 5.5.27', 'Installation path / port: 80/tcp', 'Version used: 2025-09-24T05:39:03Z']","['Checks if a vulnerable version is present on the target host.', 'Details: PHP < 5.5.27, 5.6.x < 5.6.11 Arbitrary Code Execution Vulnerability (Aug 2016).', 'OID:1.3.6.1.4.1.25623.1.0.808671']","['Product: cpe:/a:php:php:5.5.9', 'Method: PHP Detection Consolidation', 'OID: 1.3.6.1.4.1.25623.1.0.171722', 'Detected by PHP Detection Consolidation (OID: 1.3.6.1.4.1.25623.1.0.171722)']",['Successfully exploiting this issue allow remote attackers to execute arbitrary code by triggering a failed SplMinHeap::compare operation.'],"['Solution type: VendorFix', 'Update to version 5.5.27, 5.6.11 or later.']","[""An use-after-free vulnerability occurs in the 'spl_ptr_heap_insert' function in 'ext/spl/spl_heap.c'.""]",[],['9.8'],80.0,tcp,CRITICAL,"['cve: CVE-2015-4116', 'url: http://www.php.net/ChangeLog-5.php', 'url: http://www.securityfocus.com/bid/75127', 'cert-bund: CB-K16/1179', 'cert-bund: CB-K16/0944', 'cert-bund: CB-K16/0912', 'cert-bund: CB-K16/0911', 'cert-bund: CB-K16/0868', 'dfn-cert: DFN-CERT-2016-1253', 'dfn-cert: DFN-CERT-2016-1004', 'dfn-cert: DFN-CERT-2016-0972', 'dfn-cert: DFN-CERT-2016-0944', 'dfn-cert: DFN-CERT-2016-0924']",[],[],[],OPENVAS,gpt5,openvas_adamdoupe_wackopicko,172.30.39.1
PHP <= 7.1.5 Multiple DoS Vulnerabilities,['PHP is prone to multiple denial of service (DoS) vulnerabilities.'],"['Installed version: 5.5.9', 'Fixed version: None', 'Installation', 'path / port: 80/tcp']","['Checks if a vulnerable version is present on the target host.', 'Details: PHP <= 7.1.5 Multiple DoS Vulnerabilities', 'OID:1.3.6.1.4.1.25623.1.0.117799', 'Version used: 2025-09-24T05:39:03Z']","['cpe:/a:php:php:5.5.9', 'Detected by PHP Detection Consolidation (OID: 1.3.6.1.4.1.25623.1.0.171722)']",[],"['Solution type: WillNotFix', 'No known solution was made available for at least one year since the disclosure of this vulnerability. Likely none will be provided anymore. General solution options are to upgrade to a newer release, disable respective features, remove the product or replace the product by another one.']","['The following aws exist:', ""CVE-2017-8923: The zend_string_extend function in Zend/zend_string.h does not prevent changes to string objects that result in a negative length, which allows remote attackers to cause a denial of service (application crash) or possibly have unspecied other impact by leveraging a script's use of .= with a long string."", 'CVE-2017-9119: The i_zval_ptr_dtor function in Zend/zend_variables.h allows attackers to cause a denial of service (memory consumption and application crash) or possibly have unspeci- fied other impact by triggering crafted operations on array data structures.']",[],['9.8'],,,CRITICAL,"['cve: CVE-2017-8923', 'cve: CVE-2017-9119', 'url: https://bugs.php.net/bug.php?id=73122', 'url: https://bugs.php.net/bug.php?id=74310', 'url: https://bugs.php.net/bug.php?id=74577', 'url: https://bugs.php.net/bug.php?id=74593', 'url: http://www.securityfocus.com/bid/98518', 'url: http://www.securityfocus.com/bid/98596', 'cert-bund: WID-SEC-2024-3760', 'dfn-cert: DFN-CERT-2022-2639', 'dfn-cert: DFN-CERT-2022-2638', 'dfn-cert: DFN-CERT-2022-0485', 'dfn-cert: DFN-CERT-2022-0455', 'dfn-cert: DFN-CERT-2022-0431', 'dfn-cert: DFN-CERT-2022-0410']",[],[],[],OPENVAS,gpt5,openvas_adamdoupe_wackopicko,172.30.39.1
PHP <= 5.6.27 / 7.0.x <= 7.0.12 DoS Vulnerability,['PHP is prone to a denial of service (DoS) vulnerability.'],"['Installed version: 5.5.9', 'Fixed version: None', 'Installation', 'path / port: 80/tcp']","['Checks if a vulnerable version is present on the target host.', 'Details: PHP <= 5.6.27 / 7.0.x <= 7.0.12 DoS Vulnerability', 'OID:1.3.6.1.4.1.25623.1.0.171722']","['cpe:/a:php:php:5.5.9', 'Detected by PHP Detection Consolidation (OID: 1.3.6.1.4.1.25623.1.0.171722)']",[],"['Solution type: WillNotFix', 'No known solution was made available for at least one year since the disclosure of this vulnerability. Likely none will be provided anymore. General solution options are to upgrade to a newer release, disable respective features, remove the product or replace the product by another one.']",[],[],['9.8'],,,CRITICAL,"['cve: CVE-2017-8923', 'cve: CVE-2017-9119', 'url: https://bugs.php.net/bug.php?id=73122', 'url: https://bugs.php.net/bug.php?id=74310', 'url: https://bugs.php.net/bug.php?id=74577', 'url: https://bugs.php.net/bug.php?id=74593', 'url: http://www.securityfocus.com/bid/98518', 'url: http://www.securityfocus.com/bid/98596', 'cert-bund: WID-SEC-2024-3760', 'dfn-cert: DFN-CERT-2022-2639', 'dfn-cert: DFN-CERT-2022-2638', 'dfn-cert: DFN-CERT-2022-0485', 'dfn-cert: DFN-CERT-2022-0455', 'dfn-cert: DFN-CERT-2022-0431', 'dfn-cert: DFN-CERT-2022-0410']",[],[],[],OPENVAS,gpt5,openvas_adamdoupe_wackopicko,172.30.39.1
PHP <= 5.6.27 / 7.0.x <= 7.0.12 DoS Vulnerability,"['PHP is prone to a denial of service (DoS) vulnerability.', 'Quality of Detection (QoD): 30%']","['Installed version: 5.5.9', 'Fixed version: None', 'Installation', 'path / port: 80/tcp']","['Checks if a vulnerable version is present on the target host.', 'Details: PHP <= 5.6.27 / 7.0.x <= 7.0.12 DoS Vulnerability', 'OID:1.3.6.1.4.1.25623.1.0.117802', 'Version used: 2025-09-24T05:39:03Z']","['cpe:/a:php:php:5.5.9', 'Detected by PHP Detection Consolidation (OID: 1.3.6.1.4.1.25623.1.0.171722)', 'Product: cpe:/a:php:php:5.5.9', 'Method: PHP Detection Consolidation', 'OID: 1.3.6.1.4.1.25623.1.0.171722)']",[],"['Solution type: WillNotFix', 'No known solution was made available for at least one year since the disclosure of this vulnerability. Likely none will be provided anymore. General solution options are to upgrade to a newer release, disable respective features, remove the product or replace the product by another one.']","['PHP mishandles property modication during __wakeup processing, which allows remote attackers to cause a denial of service or possibly have unspecied other impact via crafted serialized data, as demonstrated by Exception::__toString with DateInterval::__wakeup.']",[],['9.8'],80.0,tcp,CRITICAL,"['cve: CVE-2016-9138', 'url: https://bugs.php.net/bug.php?id=73147', 'cert-bund: CB-K17/0318', 'cert-bund: CB-K16/1943', 'dfn-cert: DFN-CERT-2017-0325', 'dfn-cert: DFN-CERT-2016-2053']",[],[],[],OPENVAS,gpt5,openvas_adamdoupe_wackopicko,172.30.39.1
PHP < 5.6.7 DoS Vulnerability - Linux,"['PHP is prone to a denial of service (DoS) vulnerability.', 'Quality of Detection (QoD): 30%']","['Installed version: 5.5.9', 'Fixed version: 5.6.7', 'Installation', 'path / port: 80/tcp', 'Installation path / port: 80/tcp', 'OID:1.3.6.1.4.1.25623.1.0.808673', 'Version used: 2025-09-24T05:39:03Z']","['Checks if a vulnerable version is present on the target host.', 'Details: PHP <= 5.6.27 and 7.0.x <= 7.0.12 DoS Vulnerability', 'OID:1.3.6.1.4.1.25623.1.0.117802', 'Version used: 2025-09-24T05:39:03Z']","['cpe:/a:php:php:5.5.9', 'Detected by PHP Detection Consolidation (OID: 1.3.6.1.4.1.25623.1.0.171722)', 'Product: cpe:/a:php:php:5.5.9', 'Method: PHP Detection Consolidation', 'OID: 1.3.6.1.4.1.25623.1.0.171722)', 'OID: 1.3.6.1.4.1.25623.1.0.171722']",['Successfully exploiting this issue allow remote attackers to cause a denial of service.'],"['Solution type: VendorFix', 'Update to version 5.6.7 or later.']","['PHP mishandles property modication during __wakeup processing, which allows remote attackers to cause a denial of service or possibly have unspecied other impact via crafted serialized data, as demonstrated by Exception::__toString with DateInterval::__wakeup.', ""The aw is due to 'type confusion' issues in 'ext/soap/php_encoding.c', 'ext/soap/php_http.c', and 'ext/soap/soap.c' scripts.""]",[],['9.8'],80.0,tcp,CRITICAL,"['cve: CVE-2016-9138', 'url: https://bugs.php.net/bug.php?id=73147', 'cert-bund: CB-K17/0318', 'cert-bund: CB-K16/1943', 'dfn-cert: DFN-CERT-2017-0325', 'dfn-cert: DFN-CERT-2016-2053', 'cve: CVE-2015-4601', 'url: http://www.php.net/ChangeLog-5.php', 'url: http://www.securityfocus.com/bid/75246', 'cert-bund: CB-K16/0944', 'cert-bund: CB-K15/1158', 'cert-bund: CB-K15/1031', 'cert-bund: CB-K15/0966', 'cert-bund: CB-K15/0942', 'cert-bund: CB-K15/0936', 'cert-bund: CB-K15/0854', 'dfn-cert: DFN-CERT-2016-1004', 'dfn-cert: DFN-CERT-2015-1217', 'dfn-cert: DFN-CERT-2015-1083', 'dfn-cert: DFN-CERT-2015-1017', 'dfn-cert: DFN-CERT-2015-0989', 'dfn-cert: DFN-CERT-2015-0983', 'dfn-cert: DFN-CERT-2015-0900']",[],[],[],OPENVAS,gpt5,openvas_adamdoupe_wackopicko,172.30.39.1
"PHP < 5.4.45, 5.5.x < 5.5.29, 5.6.x < 5.6.13 Multiple Vulnerabilities (Jul 2016) - Linux",['PHP is prone to multiple vulnerabilities.'],"['Installed version: 5.5.9', 'Fixed version: 5.5.29', 'Installation', 'path / port: 80/tcp']","['Checks if a vulnerable version is present on the target host.', 'Details: PHP < 5.4.45, 5.5.x < 5.5.29, 5.6.x < 5.6.13 Multiple Vulnerabilities (Jul 2016.', 'OID:1.3.6.1.4.1.25623.1.0.808617', 'Version used: 2025-09-24T05:39:03Z']","['cpe:/a:php:php:5.5.9', 'Detected by PHP Detection Consolidation (OID: 1.3.6.1.4.1.25623.1.0.171722)', 'Product: cpe:/a:php:php:5.5.9', 'Method: PHP Detection Consolidation', 'OID: 1.3.6.1.4.1.25623.1.0.171722)']","['Successfully exploiting these issues allow remote attackers to read arbitrary empty directories, also to cause a denial of service.']","['Solution type: VendorFix', 'Update to version 5.4.45, 5.5.29, 5.6.13 or later.']","['The following aws exist:', ""Error in the 'ZipArchive::extractTo' function in 'ext/zip/php_zip.c' script."", 'The xsl_ext_function_php function in ext/xsl/xsltprocessor.c when libxml2 is used, does not consider the possibility of a NULL valuePop return value before proceeding with a free operation after the principal argument loop.', 'Improper handling of multiple php_var_unserialize calls', 'Multiple use-after-free vulnerabilities']",[],['9.8'],80.0,tcp,CRITICAL,"['cve: CVE-2014-9767', 'cve: CVE-2015-6834', 'cve: CVE-2015-6835', 'cve: CVE-2015-6837', 'cve: CVE-2015-6838', 'url: http://www.php.net/ChangeLog-5.php', 'url: http://www.securityfocus.com/bid/76652', 'url: http://www.securityfocus.com/bid/76649', 'url: http://www.securityfocus.com/bid/76733', 'url: http://www.securityfocus.com/bid/76734', 'url: http://www.securityfocus.com/bid/76738', 'url: http://www.openwall.com/lists/oss-security/2016/03/16/20', 'cert-bund: WID-SEC-2025-1425', 'cert-bund: CB-K16/1776', 'cert-bund: CB-K16/0944', 'cert-bund: CB-K16/0912', 'cert-bund: CB-K16/0623', 'cert-bund: CB-K16/0614', 'cert-bund: CB-K16/0422', 'cert-bund: CB-K15/1571', 'cert-bund: CB-K15/1561', 'cert-bund: CB-K15/1478', 'cert-bund: CB-K15/1439', 'cert-bund: CB-K15/1415', 'cert-bund: CB-K15/1337', 'dfn-cert: DFN-CERT-2016-1882', 'dfn-cert: DFN-CERT-2016-1004', 'dfn-cert: DFN-CERT-2016-0972', 'dfn-cert: DFN-CERT-2016-0676', 'dfn-cert: DFN-CERT-2016-0659', 'dfn-cert: DFN-CERT-2016-0460', 'dfn-cert: DFN-CERT-2015-1658', 'dfn-cert: DFN-CERT-2015-1644', 'dfn-cert: DFN-CERT-2015-1556', 'dfn-cert: DFN-CERT-2015-1515', 'dfn-cert: DFN-CERT-2015-1493', 'dfn-cert: DFN-CERT-2015-1407']",[],[],[],OPENVAS,gpt5,openvas_adamdoupe_wackopicko,172.30.39.1
"PHP < 5.4.44, 5.5.x < 5.5.28, 5.6.x < 5.6.12 Multiple Vulnerabilities (Jul 2016) - Linux",['PHP is prone to multiple vulnerabilities.'],"['Installed version: 5.5.9', 'Fixed version: 5.5.28', 'Installation', 'path / port: 80/tcp']","['Checks if a vulnerable version is present on the target host.', 'Details: PHP < 5.4.44, 5.5.x < 5.5.28, 5.6.x < 5.6.12 Multiple Vulnerabilities (Jul 2016.']","['cpe:/a:php:php:5.5.9', 'Detected by PHP Detection Consolidation (OID: 1.3.6.1.4.1.25623.1.0.171722)', 'Product: cpe:/a:php:php:5.5.9', 'Method: PHP Detection Consolidation   OID: 1.3.6.1.4.1.25623.1.0.171722']",['Successfully exploiting this issue allow remote attackers to cause a denial of service (NULL pointer dereference and application crash) or trigger unintended method execution to defeat cryptographic protection mechanisms.'],"['Solution type: VendorFix', 'Update to version 5.4.44, 5.5.28, 5.6.12 or later.']","['Multiple aws exist due to:', ""An improper validation of certain Exception objects in 'Zend/zend_exceptions.c' script."", ""The 'openssl_random_pseudo_bytes' function in 'ext/openssl/openssl.c' incorrectly relies on the deprecated 'RAND_pseudo_bytes' function.""]",[],['7.0'],,,HIGH,"['cve: CVE-2015-8835', 'cve: CVE-2015-8867', 'cve: CVE-2015-8873', 'cve: CVE-2015-8876', 'url: http://www.php.net/ChangeLog-5.php', 'url: http://www.securityfocus.com/bid/87481', 'url: http://www.securityfocus.com/bid/90867', 'url: http://www.securityfocus.com/bid/84426', 'url: http://www.securityfocus.com/bid/90712', 'cert-bund: CB-K17/0318', 'cert-bund: CB-K16/1776', 'cert-bund: CB-K16/1190', 'cert-bund: CB-K16/1179', 'cert-bund: CB-K16/0944', 'cert-bund: CB-K16/0937', 'cert-bund: CB-K16/0912', 'cert-bund: CB-K16/0911', 'cert-bund: CB-K16/0868', 'cert-bund: CB-K16/0705', 'cert-bund: CB-K16/0623', 'cert-bund: CB-K16/0614', 'dfn-cert: DFN-CERT-2017-0325', 'dfn-cert: DFN-CERT-2016-1882', 'dfn-cert: DFN-CERT-2016-1265', 'dfn-cert: DFN-CERT-2016-1253', 'dfn-cert: DFN-CERT-2016-1004', 'dfn-cert: DFN-CERT-2016-0996', 'dfn-cert: DFN-CERT-2016-0972', 'dfn-cert: DFN-CERT-2016-0944', 'dfn-cert: DFN-CERT-2016-0924', 'dfn-cert: DFN-CERT-2016-0764', 'dfn-cert: DFN-CERT-2016-0676', 'dfn-cert: DFN-CERT-2016-0659']",[],[],[],OPENVAS,gpt5,openvas_adamdoupe_wackopicko,172.30.39.1
"PHP < 5.6.29, 7.0.x < 7.0.14 DoS Vulnerability - Linux",['PHP is prone to a denial of service (DoS) vulnerability.'],"['Installed version: 5.5.9', 'Fixed version: 5.6.29', 'Installation', 'path / port: 80/tcp']","['Checks if a vulnerable version is present on the target host.', 'Details: PHP < 5.6.29, 7.0.x < 7.0.14 DoS Vulnerability - Linux', 'OID:1.3.6.1.4.1.25623.1.0.117803', 'Version used: 2025-09-24T05:39:03Z']","['cpe:/a:php:php:5.5.9', 'Detected by PHP Detection Consolidation (OID: 1.3.6.1.4.1.25623.1.0.171722)', 'Product: cpe:/a:php:php:5.5.9', 'Method: PHP Detection Consolidation', 'OID: 1.3.6.1.4.1.25623.1.0.171722)']",[],"['Solution type: VendorFix', 'Update to version 5.6.29, 7.0.14 or later.']",['The php_wddx_push_element function in ext/wddx/wddx.c allows remote attackers to cause a denial of service (out-of-bounds read and memory corruption) or possibly have unspecied other impact via an empty boolean element in a wddxPacket XML document.'],[],"['9.8', '7.0']",,,CRITICAL,"['cve: CVE-2015-8835', 'cve: CVE-2015-8867', 'cve: CVE-2015-8873', 'cve: CVE-2015-8876', 'url: http://www.php.net/ChangeLog-5.php', 'url: http://www.securityfocus.com/bid/87481', 'url: http://www.securityfocus.com/bid/90867', 'url: http://www.securityfocus.com/bid/84426', 'url: http://www.securityfocus.com/bid/90712', 'cert-bund: CB-K17/0318', 'cert-bund: CB-K16/1776', 'cert-bund: CB-K16/1190', 'cert-bund: CB-K16/1179', 'cert-bund: CB-K16/0944', 'cert-bund: CB-K16/0937', 'cert-bund: CB-K16/0912', 'cert-bund: CB-K16/0911', 'cert-bund: CB-K16/0868', 'cert-bund: CB-K16/0705', 'cert-bund: CB-K16/0623', 'cert-bund: CB-K16/0614', 'dfn-cert: DFN-CERT-2017-0325', 'dfn-cert: DFN-CERT-2016-1882', 'dfn-cert: DFN-CERT-2016-1265', 'dfn-cert: DFN-CERT-2016-1253', 'dfn-cert: DFN-CERT-2016-1004', 'dfn-cert: DFN-CERT-2016-0996', 'dfn-cert: DFN-CERT-2016-0972', 'dfn-cert: DFN-CERT-2016-0944', 'dfn-cert: DFN-CERT-2016-0924', 'dfn-cert: DFN-CERT-2016-0764', 'dfn-cert: DFN-CERT-2016-0676', 'dfn-cert: DFN-CERT-2016-0659', 'CVE-2016-9935', 'https://www.php.net/ChangeLog-7.php#7.0.14', 'https://www.php.net/ChangeLog-5.php#5.6.29', 'https://bugs.php.net/bug.php?id=73631', 'cert-bund: CB-K17/0527', 'cert-bund: CB-K17/0327', 'cert-bund: CB-K17/0269', 'cert-bund: CB-K17/0053', 'cert-bund: CB-K17/0015', 'cert-bund: CB-K16/2015']",[],[],[],OPENVAS,gpt5,openvas_adamdoupe_wackopicko,172.30.39.1
"PHP < 5.4.43, 5.5.x < 5.5.27, 5.6.x < 5.6.11 Multiple Vulnerabilities (Mar 2016) - Linux",['PHP is prone to multiple vulnerabilities.'],"['Installed version: 5.5.9', 'Fixed version: 5.5.27', 'Installation', 'path / port: 80/tcp']",['Checks if a vulnerable version is present on the target host.'],"['cpe:/a:php:php:5.5.9', 'Detected by PHP Detection Consolidation (OID: 1.3.6.1.4.1.25623.1.0.171722)']","['Successfully exploiting these issues allow remote attackers to execute arbitrary code in the context of the PHP process.', 'Failed exploit attempts will likely crash the webserver.']","['Solution type: VendorFix', 'Update to version 5.4.43, 5.5.27, 5.6.11 or later.']","[""Inadequate boundary checks on user-supplied input by 'phar_x_lepath' function in 'ext/phar/phar.c' script.""]",[],['9.8'],,,CRITICAL,"['cert-bund: CB-K16/1982', 'dfn-cert: DFN-CERT-2018-0835', 'dfn-cert: DFN-CERT-2017-0532', 'dfn-cert: DFN-CERT-2017-0334', 'dfn-cert: DFN-CERT-2017-0274', 'dfn-cert: DFN-CERT-2017-0058', 'dfn-cert: DFN-CERT-2017-0016', 'dfn-cert: DFN-CERT-2016-2130', 'dfn-cert: DFN-CERT-2016-2084']",[],[],[],OPENVAS,gpt5,openvas_adamdoupe_wackopicko,172.30.39.1
"PHP < 5.4.43, 5.5.x < 5.5.27, 5.6.x < 5.6.11 Multiple Vulnerabilities (Mar 2016) - Linux",['PHP is prone to multiple vulnerabilities.'],"['Installed version: 5.5.9', 'Fixed version: 5.5.27', 'Installation', 'path / port: 80/tcp']",['Checks if a vulnerable version is present on the target host.'],"['cpe:/a:php:php:5.5.9', 'Detected by PHP Detection Consolidation (OID: 1.3.6.1.4.1.25623.1.0.171722)']","['Successfully exploiting these issues allow remote attackers to execute arbitrary code in the context of the PHP process.', 'Failed exploit attempts will likely crash the webserver.']","['Solution type: VendorFix', 'Update to version 5.4.43, 5.5.27, 5.6.11 or later.']","['The following aws exist:', ""- Inadequate boundary checks on user-supplied input by 'phar_x_lepath' function in 'ext/phar/phar.c' script."", ""- Improper validation of le pointer in the 'phar_convert_to_other' function in  'ext/phar/phar_object.c' script.""]",[],['9.8'],80.0,tcp,CRITICAL,"['cve: CVE-2015-5589', 'cve: CVE-2015-5590', 'cve: CVE-2015-8838', 'url: http://www.php.net/ChangeLog-5.php', 'url: http://www.securityfocus.com/bid/75970', 'url: http://www.securityfocus.com/bid/88763', 'url: http://www.securityfocus.com/bid/75974', 'url: https://bugs.php.net/bug.php?id=69923', 'cert-bund: CB-K16/0944', 'cert-bund: CB-K16/0912', 'cert-bund: CB-K16/0623', 'cert-bund: CB-K16/0614', 'cert-bund: CB-K16/0422', 'cert-bund: CB-K15/1439', 'cert-bund: CB-K15/1261', 'cert-bund: CB-K15/1147', 'dfn-cert: DFN-CERT-2016-1004', 'dfn-cert: DFN-CERT-2016-0972', 'dfn-cert: DFN-CERT-2016-0676', 'dfn-cert: DFN-CERT-2016-0659', 'dfn-cert: DFN-CERT-2016-0460', 'dfn-cert: DFN-CERT-2015-1515', 'dfn-cert: DFN-CERT-2015-1335', 'dfn-cert: DFN-CERT-2015-1203']",[],[],[],OPENVAS,gpt5,openvas_adamdoupe_wackopicko,172.30.39.1
"PHP < 5.4.42, 5.5.x < 5.5.26, 5.6.x < 5.6.10 Multiple Vulnerabilities (Aug 2016) - Linux  Product detection result",[],"['Details: PHP < 5.4.43, 5.5.x < 5.5.27, 5.6.x < 5.6.11 Multiple Vulnerabilities (Mar 2016.  ->..', 'OID:1.3.6.1.4.1.25623.1.0.807507', 'Version used: 2025-09-24T05:39:03Z', 'Product Detection Result', 'Product: cpe:/a:php:php:5.5.9', 'Method: PHP Detection Consolidation', 'OID: 1.3.6.1.4.1.25623.1.0.171722']",['Checks if a vulnerable version is present on the target host.'],"['Product: cpe:/a:php:php:5.5.9', 'Method: PHP Detection Consolidation', 'OID: 1.3.6.1.4.1.25623.1.0.171722']",[],[],"[""- Improper validation of le pointer in the 'phar_convert_to_other' function in 'ext/phar/phar_object.c' script.""]",[],['9.8'],,,CRITICAL,"['cve: CVE-2015-5589', 'cve: CVE-2015-5590', 'cve: CVE-2015-8838', 'url: http://www.php.net/ChangeLog-5.php', 'url: http://www.securityfocus.com/bid/75970', 'url: http://www.securityfocus.com/bid/88763', 'url: http://www.securityfocus.com/bid/75974', 'url: https://bugs.php.net/bug.php?id=69923', 'cert-bund: CB-K16/0944', 'cert-bund: CB-K16/0912', 'cert-bund: CB-K16/0623', 'cert-bund: CB-K16/0614', 'cert-bund: CB-K16/0422', 'cert-bund: CB-K15/1439', 'cert-bund: CB-K15/1261', 'cert-bund: CB-K15/1147', 'dfn-cert: DFN-CERT-2016-1004', 'dfn-cert: DFN-CERT-2016-0972', 'dfn-cert: DFN-CERT-2016-0676', 'dfn-cert: DFN-CERT-2016-0659', 'dfn-cert: DFN-CERT-2016-0460', 'dfn-cert: DFN-CERT-2015-1515', 'dfn-cert: DFN-CERT-2015-1335', 'dfn-cert: DFN-CERT-2015-1203']",[],[],[],OPENVAS,gpt5,openvas_adamdoupe_wackopicko,172.30.39.1
"PHP < 5.4.42, 5.5.x < 5.5.26, 5.6.x < 5.6.10 Multiple Vulnerabilities (Aug 2016) - Linux",['PHP is prone to multiple vulnerabilities.'],"['Installed version: 5.5.9', 'Fixed version: 5.5.26', 'Installation path / port: 80/tcp']",['Checks if a vulnerable version is present on the target host.'],"['cpe:/a:php:php:5.5.9', 'Detected by PHP Detection Consolidation (OID: 1.3.6.1.4.1.25623.1.0.171722)']","['Successfully exploiting these issues allow remote attackers to cause a denial of service, to read or write to arbitrary les, also execute arbitrary code via a long reply to a LIST command, leading to a heap-based buer overow.']","['Solution type: VendorFix', 'Update to version 5.4.42, 5.5.26, 5.6.10 or later.']","['The following aws exist:', '- Improper validation of token extraction for table names, in the php_pgsql_meta_data function in pgsql.c in the PostgreSQL extension.', '- Integer overow in the ftp_genlist function in ext/ftp/ftp.c', '- PHP does not ensure that pathnames lack %00 sequences.']",[],['9.8'],80.0,tcp,CRITICAL,"['cve: CVE-2015-4598', 'cve: CVE-2015-4643', 'cve: CVE-2015-4644', 'url: http://www.php.net/ChangeLog-5.php', 'url: http://www.securityfocus.com/bid/75291', 'url: http://www.securityfocus.com/bid/75292', 'url: http://www.securityfocus.com/bid/75244', 'url: http://www.securityfocus.com/bid/75290', 'cert-bund: CB-K16/0944', 'cert-bund: CB-K15/1261', 'cert-bund: CB-K15/1158', 'cert-bund: CB-K15/1031', 'cert-bund: CB-K15/0973', 'cert-bund: CB-K15/0966', 'cert-bund: CB-K15/0942', 'cert-bund: CB-K15/0936', 'cert-bund: CB-K15/0880', 'cert-bund: CB-K15/0854', 'dfn-cert: DFN-CERT-2016-1004', 'dfn-cert: DFN-CERT-2015-1335', 'dfn-cert: DFN-CERT-2015-1217', 'dfn-cert: DFN-CERT-2015-1083', 'dfn-cert: DFN-CERT-2015-1021', 'dfn-cert: DFN-CERT-2015-1017', 'dfn-cert: DFN-CERT-2015-0989', 'dfn-cert: DFN-CERT-2015-0983', 'dfn-cert: DFN-CERT-2015-0926', 'dfn-cert: DFN-CERT-2015-0900']",[],[],[],OPENVAS,gpt5,openvas_adamdoupe_wackopicko,172.30.39.1
"PHP < 5.4.40, 5.5.x < 5.5.24, 5.6.x < 5.6.8 Multiple Vulnerabilities - Linux","['PHP is prone to multiple vulnerabilities.', 'Quality of Detection (QoD): 30%']","['Installed version: 5.5.9', 'Fixed version: 5.5.24', 'Installation path / port: 80/tcp']","['Checks if a vulnerable version is present on the target host.', 'Details: PHP < 5.4.40, 5.5.x < 5.5.24, 5.6.x < 5.6.8 Multiple Vulnerabilities - Linux', 'OID:1.3.6.1.4.1.25623.1.0.805657', 'Version used: 2025-09-24T05:39:03Z']","['cpe:/a:php:php:5.5.9', 'Detected by PHP Detection Consolidation (OID: 1.3.6.1.4.1.25623.1.0.171722)', 'Product: cpe:/a:php:php:5.5.9']","['Successfully exploiting these issues allow remote attackers to cause a denial of service, to obtain sensitive information from process memory and to execute arbitrary code via crafted dimensions.']","['Solution type: VendorFix', 'Update to version 5.4.40, 5.5.24, 5.6.8 or later.']","[""Multiple stack-based buer overows in the 'phar_set_inode' function in phar_internal.h script in PHP."", ""Vulnerabilities in 'phar_parse_metadata' and 'phar_parse_pharle' functions in ext/phar/phar.c script in PHP."", ""A NULL pointer dereference aw in the 'build_tablename' function in 'ext/pgsql/pgsql.c' script that is triggered when handling NULL return values for 'token'.""]",[],"['9.8', '7.0']",,,CRITICAL,"['cve: CVE-2015-4598', 'cve: CVE-2015-4643', 'cve: CVE-2015-4644', 'url: http://www.php.net/ChangeLog-5.php', 'url: http://www.securityfocus.com/bid/75291', 'url: http://www.securityfocus.com/bid/75292', 'url: http://www.securityfocus.com/bid/75244', 'url: http://www.securityfocus.com/bid/75290', 'cert-bund: CB-K16/0944', 'cert-bund: CB-K15/1261', 'cert-bund: CB-K15/1158', 'cert-bund: CB-K15/1031', 'cert-bund: CB-K15/0973', 'cert-bund: CB-K15/0966', 'cert-bund: CB-K15/0942', 'cert-bund: CB-K15/0936', 'cert-bund: CB-K15/0880', 'cert-bund: CB-K15/0854', 'dfn-cert: DFN-CERT-2016-1004', 'dfn-cert: DFN-CERT-2015-1335', 'dfn-cert: DFN-CERT-2015-1217', 'dfn-cert: DFN-CERT-2015-1083', 'dfn-cert: DFN-CERT-2015-1021', 'dfn-cert: DFN-CERT-2015-1017', 'dfn-cert: DFN-CERT-2015-0989', 'dfn-cert: DFN-CERT-2015-0983', 'dfn-cert: DFN-CERT-2015-0926', 'dfn-cert: DFN-CERT-2015-0900', 'CVE-2015-1352', 'CVE-2015-2783', 'CVE-2015-3307', 'CVE-2015-3329', 'CVE-2015-3411', 'CVE-2015-3412', 'CVE-2015-4599', 'CVE-2015-4600', 'CVE-2015-4602']",[],[],[],OPENVAS,gpt5,openvas_adamdoupe_wackopicko,172.30.39.1
